V Evropě odhalili klamání západních médií ohledně Ukrajiny;Novinář Rich Berdan zpochybnil v článku pro belgický portál Modern Diplomacy narativ západních médií, která do nebe vychvalují Zelenského jako zachránce demokracie, zatímco Ukrajina si to sotva zasluhuje.
Vedoucí Doněckého útulku pro zvířata promluvila o záchraně koček v Mariupolu během bojů;Vedoucí Doněckého útulku vypráví, jak lidé tam nosili potraviny a léky, zpět vozili kočky. Zvířata běhala šíleně, zvířata byla raněná, nemocná. Několik koček bylo v takovém stavu, že si dokonce mysleli, že je nedostanou do auta.
Čína obvinila USA z porušení pravidel obchodu;Washington porušil pravidla volného obchodu zavedením pro Peking nové exportní kontroly, prohlásil čínský ministr zahraničí Wang I v telefonním rozhovoru s ministrem zahraničí USA Antonym Blinkenem.
Putin: Drony, které zaútočily na lodě Černomořského loďstva částečně procházely obilním koridorem;Drony, které byly použity k útokům na lodě Černomořského loďstva částečně procházely koridorem, který slouží k vývozu obilí, řekl Putin po trilaterálním summitu o Náhorním Karabachu v Soči.
NYT uvedl, které země od konce února zvýšily dovoz z Ruska;Dovoz z Ruska ve světě prudce klesl po nabytí platnosti sankcí a obchodních restrikcí, ale řada zemí včetně Číny a Turecka zvýšila od konce února dovoz z Ruské federace, píší noviny The New York Times.
Matka chlapce z Doněcku řekla, jak se ocitl pod ukrajinským ostřelováním a zázračně přežil;Žena vypráví, jak přiletěla střela a ona se jenom stihla schovat do letní kuchyně. Pak slyšela výbuch, najednou byla tma. Všechno je zničeno: dráty, okna, střecha - úplně všechno.
První loď dostala povolení k plavbě v rámci dohody o obilovinách;První loď získala povolení k vyplutí po obnovení inspekce v rámci dohody o obilovinách, sdělil zástupce OSN, informuje Reuters.
Média: do Evropy směřuje druhý oddíl letadlové lodi USA;Americký oddíl letadlové lodi v čele s atomovou letadlovou lodí USS Gerald Ford má připlout do Evropy v polovině listopadu, informuje britský vojenský magazín UK Defence Journal.
Média informují o explozích v Dněperské, Dněsterské a Kremenčugské vodní elekrárně;Ruská armáda zaútočila raketami na Dněperskou, Dněsterskou a Kremenčugskou vodní elekrárnu, informuje ukrajinský list Elektrovesti na Telegramu.
Rusko a Turecko zahájily projednání projektu uzlu na úrovni expertů;Moskva a Ankara projednávají otázku založení plynového uzlu na úrovni expertů, sdělil mimořádný a zplnomocněný velvyslanec RF v Turecku Alexej Jerchov v rozhovoru pro turecké noviny Dünya.
Na Ukrajině mají být uskutečněna mimořádná vypnutí elektřiny;Kvůli útokům na objekty ukrajinské infrastruktury mají být v zemi uskutečněna mimořádná vypnutí elektřiny, sdělila kancelář prezidenta Volodymyra Zelenského.
„Viděla jsem ohnivou kouli." Důchodkyně vypráví o důsledcích ukrajinského útoku v obci Šachťorskoje.;Důchodkyně uslyšela strašnou explozi. A něco hlasitě podle ní dopadlo na střechu. Z druhé strany je její balkon, tam ležela skla, všechno vyletělo u sousedky.
V několika ukrajinských regionech zahřměly výbuchy;Výbuchy jsou slyšet v Kyjevě, Charkově a dalších ukrajinských městech, informují místní média.
Zdravotní sestra z Chorvatska, která pomáhá zraněným v Donbasu, řekla, že se nemůže vrátit domů;Zdravotní sestra přijela z Chorvatska, aby v Donbasu pomáhala zraněným. Během speciální operace nemohla zůstat doma a nepomáhat lidem. Momentálně nemůže se vrátit domů, protože za pomoc zraněným na ní podali trestní oznámení v Chorvatsku.
Zdroj: Turecko používá v potravinové dohodě telefonní diplomacii;Turecko používá na všech úrovních takzvanou  telefonní diplomacii s Moskvou o situaci s dohodou o obilovinách, řekl Sputniku zdroj v Istanbulu.
„Dostal ránu do hlavy.“ Ruský voják řekl, jak ukrajinští vojáci zastřelili jeho zraněného kolegu;Voják si myslel, že bude předstírat, že on je mrtvý. Přišel k němu ukrajinský voják a kopnul do něj nohou.  A v tu chvíli byl zabit ránou do hlavy další člověk, který od něho ležel metr.
Itálie dodala Ukrajině na 30 samohybných houfnic;Itálie předala Ukrajině 20 nebo až 30 samohybných houfnic M109L, napsal 30. října list La Repubblica.
Ve Finsku prohlásili, že zbraně z Ukrajiny skončí u kriminálníků;Kriminálníci ve Finsku získávají zbraně dodané Ukrajině. 30. října o tom informovala ústřední správa finské kriminální policie.
Bloomberg: Občané Finska riskují smrt chladem bez ruské elektřiny;Obyvatelům Finska hrozí smrt chladem, pokud v zimě nebudou uskutečněna vějířová vypínání elektřiny kvůli zrušení dodávk z Ruska, píše Bloomberg.
Peskov promluvil o podmínce jednání Putina a Bidena;Jednání ruského prezidenta Vladimira Putina s jeho americkým protějškem Joem Bidenem by se mohla konat, kdyby USA chtěly vzít do úvahy znepokojení RF a vrátit se k projednání bezpečnostních záruk. Prohlásil to 30. října kremelský mluvčí Dmitrij Peskov.
Lavrov prohlásil, že se na Západě objevili politici, jež  „si zahrávají” s jaderným tématem;Na Západě se objevili politici, jež si zahrávají s tématem jaderným zbraní. Prohlásil to 30. října ruský ministr zahraničí Sergej Lavrov.
Ruské armáda se během ofenzívy v DLR vklínila  do nepřátelské obrany až do hloubky tří kilometrů;Přinášíme aktuální zprávy o průběhu speciální vojenské operace Ruska na Ukrajině. Informuje o ní oficiální mluvčí ruského ministerstva obrany Igor Konašenkov.
Blinken vyzval Rusko k návratu k  dohodě o obilovinách;USA vyslovily politování ohledně rozhodnutí Ruska o dohodě o obilovinách a vyzvaly, aby se RF vrátila k účasti v ní, praví se v zveřejněném prohlášení amerického ministra zahraničí Antonyho Blinkena.
Soulská vláda dostala přes 350 hlášení o pohřešovaných lidech po masové tlačenici;Soulská vláda dostala stovky hlášení o pohřešovaných lidech po masové tlačenici v čtvrti Itewon,  v které se nachází velký počet barů, klubů a dalších podobných zařízení. Informuje o tom 30. října jihokorejská agentura Yonhap (Yonhap News Agency).
Ekonom, který předpověděl krizi z roku 2008, promluvil o začátku třetí světové války;Třetí světová válka už fakticky začala, prohlásil v interview pro týdeník Der Spiegel americký ekonom Nouriel Roubini, který předpověděl krizi z roku 2008.
S kamionovou dopravou uděláme to, co Uber s taxíky, říká šéf společnosti Sygic;Společnost Sygic se proslavila svou navigační aplikací pro chytré telefony, která je dosud jednou z nejstahovanějších ve svém segmentu. Dnes se slovenská firma chystá transformovat kamionovou dopravu, říká ředitel Martin Strigač.
Vývoj bojů (249. den): Ukrajinci v Sevastopolu podnikli útok, který se asi dostane do dějin vojenství;Válka dronů má novou podobu. Rusové zaútočili na novém místě, potřebují další železnici. Ruští záložníci přicházejí na frontu se starými zbraněmi ve špatném stavu. Mapa dne – okolí Doněcka. Vtip dne: nová bizarnost v ruských médiích – žid a ateista souhlasí s muslimem, že Rusko na Ukrajině vede džihád proti celému Západu.
Studio N: Proč Babiš vsadil sám na sebe;Předseda hnutí ANO Andrej Babiš oznámil, že bude kandidovat na prezidenta. Jeho aktuální šance moc vysoké nejsou, podle všeho je ale nejlepším kandidátem, jakého může jeho hnutí nabídnout. Jaké možnosti může v kampani využít? A komu by jeho kandidatura mohla nahrát? Filip Titlbach mluví v podcastu s analytikem Janem Tvrdoněm.
Úspory plynu v Německu budou klíčové pro celou Evropu. Teď je zásadně ovlivňuje jeden faktor;Situaci s plynem v Německu s napětím sleduje celá Evropská unie. Pokud Němci tuto zimu nebudou šetřit plynem, bude to mít dopad na všechny. Trh s plynem je vzájemně propojen, a když jeden velký odběratel nemá této suroviny dostatek, zatíží to trhy a zvýší cenu.
Andrej Babiš má před sebou „ficovský“ problém;Komentář Evy Mošpanové: Zkušenost Roberta Fica na sousedním Slovensku ukazuje komplikovanou pozici silných politiků v prezidentských volbách. Velká popularita u části voličů může škodit téměř stejně jako velká averze u těch druhých a agresivní kampaň se ne vždy vyplatí.
Vadilo mi, že nikomu nevadí, jak lžeme. Musel jsem skončit, říká o kariéře v reklamě frontman Vltavy;Navzdory svému názvu Spass muss immer sein (Sranda musí bejt) je nová deska Vltavy melancholická a hravě špásuje s posmutnělými spodními proudy. Její frontman, skladatel, textař (a básník) Robert Nebřenský v rozhovoru poodkrývá také temnější kouty své duše. Vrací se do dětství s „nepřítomným“ otcem a násilnickým otčímem. „Smutky, deprese, bolesti a ztráty jsou v té hlubině poklady, které ji dále prohlubují. Autor to všechno musí znát. Je gladiátor, který se pouští s tím vším, co ho potká, do soubojů. Výsledkem má být hladivá, konejšivá a léčící energie.“
Pro chybu není prostor. Jak mají senioři investovat, aby inflace nespolkla jejich celoživotní úspory;Vysoká inflace se českých seniorů nedotýká pouze samotným zdražováním. Rychle také snižuje hodnotu celoživotních úspor na účtech, které často odkládají jako dědictví svým potomkům. Jak se starší lidé mohou pokusit tyto ztráty mírnit? Je jejich situace specifická? Odpovídají finanční poradci s dlouholetou praxí.
Advokáti lidí zavřených v léčebnách často nedělají nic. Pro soudy je to pohodlné, upozorňují právníci;Práva lidí s duševním onemocněním jsou ve veřejném prostoru stále důležitějším tématem. Domoci se svých práv je třeba pro lidi, kteří jsou bez svého souhlasu v psychiatrických léčebnách, často velmi složité, upozorňují advokátka Zuzana Candigliota a Matěj Stříteský, právník z Kanceláře veřejného ochránce práv.
Policie řeší instalaci s Putinem na budově vnitra. „Pokutu bych zaplatil sám,“ říká Rakušan;Ministr vnitra Vít Rakušan (STAN) nechal 28. října vyvěsit na budovu svého úřadu českou a ukrajinskou vlajku, mezi nimiž byl ruský prezident Vladimir Putin ve vaku na mrtvoly. Ministrova akce vzbudila různorodé reakce. Touto iniciativou už se však zabývá i policie – jde jí mimo jiné o to, jak a kde byla vyvěšena česká vlajka. Rakušan si myslí, že jeho resort zákon neporušil. Případnou pokutu je podle svých připraven zaplatit ze svého.
Babiš potřebuje Zemanovo marketingové kouzlo z minulých voleb, říká expert;Předseda hnutí ANO Andrej Babiš oznámil, že bude kandidovat na prezidenta. Zařadil se tak po bok již známých favoritů voleb. Jak by mohla vypadat jeho kampaň? Politolog Miloš Gregor z Fakulty sociálních studií Masarykovy univerzity popisuje, že Babišovým cílem by mohlo být zopakování Zemanova úspěšného druhého kola voleb v roce 2018. „Bude se tak snažit mobilizovat voliče, kteří k volbám nechodí, a přesvědčit je, že demokracie posledních třiceti let je hrozná a on by to dělal jinak a lépe,“ popisuje Gregor.
Léto běsů: Jak Češi vraždili, kradli a znásilňovali. A jak na osudových křižovatkách podléháme lůze;Kdo nezná svoji minulost, nemá ani budoucnost, píše se na kříži vztyčeném na místě dvojnásobné vraždy benediktinských duchovních na konci války. Strhující kniha 1945: Léto běsů Miloše Doležala předkládá v tomto směru hned několik poučných příběhů z hořkého prvního poválečného léta v Československu. A nejen to ji řadí mezi nejsilnější čtenářské zážitky tohoto roku.
Ve slovenské Tiché dolině už roste prales. Díky kalamitě, občanům a odvážné úřednici;Když vichřice vyvrátila v Tiché dolině v Tatranském národním parku na Slovensku celé stráně smrkových lesů, ochranáři věděli, že je to nejlepší „řešení“ vedoucí k tomu, aby se monokultury proměnily na pestrý a odolnější les. Odvozu dřeva bránili vlastními těly. Těžbu nakonec zastavila úřednice, kterou to stálo místo.
Občanská poznávačka aneb poznáte, kdo je z jaké demonstrace?;Další díl rubriky Za oponou vznikl z facebookového statusu dokumentaristy Jana Látala. A přináší čtenářům zábavný kvíz: poznáte na fotografiích, kdo z demonstrantů je z páteční demonstrace proti vládě a kdo z nedělní proti strachu?
Kovy v Aréně N: Když si Franta vezme Pepu, Markétě s Pavlem se v tu chvíli manželství nerozpadne;Youtuber Karel Kovář alias Kovy by uvítal, kdyby po dvojnásobné vraždě v bratislavském klubu Tepláreň politici queer lidi podpořili výrazněji. Ideální by bylo, kdyby LBGTQ šli své zájmy prosazovat přímo do politiky. Sám Kovy ale v současnosti politické ambice nemá. Byla by podle něj škoda opouštět rozjetou platformu, přes kterou oslovuje velké množství mladých lidí. Ti se na něj navíc obracejí s prosbou o rady. Mimo jiné se ho ptají, jak se zbavit strachu z vlastního coming outu.
Newsletter live! Do kin míří Wakanda a dalších devět filmových novinek. Uvidí je někdo?;Diváci u pokladen kin nevědí, kam dřív skočit. Kulturní rubriky zdaleka nestíhají pokrývat všechny filmy, které vstupují do kin. A kina navzdory obří nabídce příliš diváků momentálně nelákají. Dokážou to změnit filmové novinky příštího týdne? Co vše se v kultuře chystá, shrnuje další díl kulturního newsletteru live!
Prezidentská Pointa N: Kapesní průvodce oblíbenými omyly v boji o Hrad;Šéf ANO Andrej Babiš dospěl k rozhodnutí stran boje o Hrad. Před časem řekl, že na prezidenta nikdy kandidovat nebude, protože by ho to nebavilo a nemá na to předpoklady. Když ale vyhodnotil předpoklady Aleny Schillerové či Radka Vondráčka a započítal, že mu hrozí vězení, musel sebekriticky uznat, že ANO nikoho lepšího nemá.
Česko kvůli krizi už neplní žádné z pravidel pro přijetí eura;Za necelé tři roky se české hospodářství vlivem dvou krizí dostalo do komplikované situace, kterou podtrhují rozpočtové schodky na úrovni stovek miliard korun. Česko v současnosti dokonce neplní žádné z maastrichtských kritérií klíčových pro případné přijetí eura. Vyplývá to z analýzy dvou státních institucí, kterou má Deník N k dispozici. Stejně jako v minulosti vládě doporučují, aby se tuto chvíli o přijetí společné měny vůbec nesnažila.
Závod o dotace pro školy se po kolapsu bude opakovat. Bartošovo ministerstvo „klikačku“ jen rozdělí do dvou dnů;Ministerstvo pro místní rozvoj se dohodlo se zástupci obcí na řešení problému s dotačními výzvami na peníze pro základní školy. O ně byl mezi zřizovateli škol takový zájem, že systém krátce po spuštění zkolaboval. Nově se výzvy rozdělí do dvou dnů. Zodpovědnost za to, že o úspěchu ve výzvě rozhoduje především rychlost klikání, si mezi sebou přehazují resorty pro místní rozvoj a školství.
Babišova kandidatura nic nemění, shodli se jeho soupeři. Expremiér v debatě uchazečů o Hrad chyběl;Babišova kandidatura není pro jeho soupeře překvapením ani důvodem měnit kampaně. Shodli se na tom Pavel Fischer, Danuše Nerudová, Petr Pavel, Marek Hilšer a Josef Středula v debatě v rámci konference Broumovské diskuse. Andrej Babiš pozvání organizátorů nepřijal.
„Takže jsem se stal nečekaným kandidátem na Hrad.“ Babiš na severu Čech odstartoval kampaň;Reportáž: Prezidentský kandidát Andrej Babiš převlékl oděv i obytný vůz a vyrazil na sever Čech oficiálně odstartovat svou kampaň. Místo tenisek a džínů si vzal oblek a na auto nalepil vlastní podobiznu v saku. „Predikce nejsou dobré, ale proč to nezkusit,“ hlásal občanům šéf hnutí ANO. Oproti letním výjezdům zmírnil svou štvavou rétoriku, vládu Petra Fialy však stále kritizoval.
Vývoj bojů (253. den): Ruský útok u Vuhledaru zastavily bahno a těžké ztráty. Námořní pěchota ztratila za dva dny více lidí než v Čečensku;Nový ruský útok se utopil v krvi a bahně, velitel praporu Vostok vysvětluje, co se stalo. V Chersonu se něco děje, ale nic nenasvědčuje rychlému ústupu Rusů. Extremista Dugin chodí do Kremlu, to není dobré znamení. Mapa dne Cherson a okolí. Videa dne Zuzana 2 se poprvé objevuje v boji. Opuštěný ruský checkpoint v Chersonu. V zajateckém táboře u Moskvy nutí Ukrajince.
Vzpomínky z Buči lidi stále pronásledují. Starosta: Je skoro nemožné zapomenout, úplně nemožné odpustit;Anatolij Fedoruk je starostou Buči nedaleko Kyjeva dlouhých 24 let. Nejtěžší chvíle ve vedení města zažíval během letošní okupace města a krátce po odchodu ruských vojáků, kteří za sebou zanechali nejen rozbité město, ale také ulice plné mrtvol. Z klidného předměstí hlavního města Ukrajiny, ze kterého válka rozpoutaná Ruskem udělala válečnou zónu, se na čas stal symbol celého konfliktu. Fotografie ulic plných zabitých civilistů a zničeného města obletěly svět. „Stále se ptáme, jak je možné, že jsme se v Evropě v 21. století ocitli ve válce,“ říká v rozhovoru Anatolij Fedoruk.
Studio N: Slovensko, sklad ruských zbraní;Slovenští celníci pouštějí do Ruska a Íránu tisíce kusů zboží, které Rusové mohou využít k výrobě těžkých zbraní. Ve společné investigaci to zjistil český a slovenský Deník N. Kde se stala chyba? Je tedy Slovensko fakticky ruským spojencem ve válce na Ukrajině? Hostem podcastu je investigativní reportér Deníku N Lukáš Prchal.
Kúty: migranti zkoušejí přejít do České republiky směr Německo, jsou vráceni, přespí v táboře a zkusí to znovu;Několikatisícová obec Kúty na slovensko-české hranici je už několik týdnů nárazníkovou zónou, ve které místní sledují, jak na Slovensku končí uprchlíci na své cestě do České republiky za vysněnou destinací Německo. Přinášíme reportáž Denníku N.
Umí školy ocenit kreativitu dětí? Čtyřka z testu o příslovích rozdělila rodiče i učitele;Ševče, drž nám housle. Nechval dne beze mě. Host do domu, papír do krbu. Po bitvě je spousta mrtvých. Svérázně vyplněný test ze znalosti přísloví neznámého žáka či žákyně české školy na sociálních sítích mnohé pobavil, jiné nadzvedl přístupem školy (žák dostal čtyřku). Otevřel také diskusi, jak by se taková látka měla učit a kde začíná a končí prostor pro vlastní invenci.
Kanye West, jeho běsi a „gentrifikace“ nemoci;Kanye West je globálně známý a velice bohatý člověk. Také je to duševně nemocný člověk. Má se to brát v potaz, když se dopouští skandálních antisemitských výroků? Dle mediálních reakcí na Westovy výlevy asi ne. Vypovídá to cosi nejen o Westovi a nechutnosti jeho stanovisek, ale i rozpornosti vztahu dnešního Západu k duševní nemoci.
Výjimečný happy end z Ukrajiny. Mluvili jsme s Bohdanem, který přežil boj o Azovstal i ruské zajetí;Není moc příběhů z dnešní Ukrajiny napadené Ruskem, které by měly šťastný konec. Tenhle je výjimečný. Nejen happy endem, ale i urputností jeho hlavní hrdinky. Bohdan a Natalija jsou zase spolu. Nemají náladu na oslavy ani novináře. Odjeli do Bohdanova rodného města, kde se nakonec reportérkou Deníku N nechali přesvědčit k telemostu Kyjev–Sumy.
Do insolvence míří další firma z okruhu padlého finančního impéria Fair Credit;Městský soud v Praze rozhodl o zahájení dalšího insolvenčního řízení v kauze finanční skupiny Fair Credit. Ta se začala hroutit v posledních měsících, nyní do insolvence míří i společnost Concord Financial Holding. Ta byla ještě před pár dny mateřskou firmou celé skupiny.
Film je umění možného a natáčet můžete jen s těmi, kteří se tomu nebrání;Krátce po úspěšném uvedení dokumentu Good Old Czechs o českých letcích RAF přichází režisér Tomáš Bojar do kin s novým filmem, tentokrát z prostředí přijímacích řízení na Akademii výtvarných umění. Dokument Zkouška umění, na kterém spolupracoval s režisérkou Adélou Komrzý, získal dvě ceny na Mezinárodním filmovém festivalu v Karlových Varech, a byl dokonce vybrán na nejprestižnější festival dokumentárních filmů IDFA.
Zastřelil se, aby vyburcoval svět před hrozbou agresora. Zapomenutá oběť předválečného československého novináře;Štefan Lux, československý novinář, herec a básník, se před 86 lety v Ženevě přímo během jednání Společnosti národů, předchůdkyně OSN, zastřelil, aby upozornil svět na osud Židů v Německu. Ačkoliv měl jeho příběh zcela v protikladu s jeho plánem jen minimální dopad na historický vývoj událostí, v současnosti jeho čin znovu nabírá na významu. V den jeho narozenin přinášíme příběh, který si dnes v Ženevě v budově SN a OSN připomenou historici.
Bitva u Tours 732. Banální střet, nebo záchrana křesťanské Evropy?;Před 1290 lety se mezi městy Poitiers a Tours střetla vojska muslimských vládců Ummájovského chalífátu a franského majordoma Karla Martela. V rozhodující bitvě byli muslimové poraženi, křesťanství odolalo a západní civilizace byla pro budoucnost zachráněna. Nebo to snad bylo (trochu) jinak?
Zamaskoval se za Afghánce a přišel do Evropy: „Co bych dělal, kdyby se loď potopila? Plaval.“;Když se v roce 2016 jeho kamarád rozhodl opustit Afghánistán a dostat se s pomocí převaděčů do Evropy, převlékl se kanadsko-americký novinář Matthieu Aikins za uprchlíka a na cestu se vydal s ním. Jejich pouť trvala čtyři měsíce, vedla přes Turecko, Středozemní moře i obávaný řecký tábor Moria. „Zdi lidi nezastaví před tím, aby přecházeli na druhou stranu. Jen vytvářejí větší nelegální, kriminální průmysl. Politici a převaděči jsou v podstatě jen dvě strany jedné mince,“ říká v rozhovoru Aikins, který o své cestě s afghánskými uprchlíky napsal reportážní knihu.
Dokáže vegetarián přežít v Mongolsku?;Mongolský deník Zuzany Mukumayi Filipové: Mongolsko je mimo své hranice známé tím, že se tu skoro výhradně jí jen maso. Jak je tomu ve skutečnosti a jak je složité (či jednoduché) pro vegetariány přežít v této zemi s drsným klimatem a jedinečným životním stylem?
Motory, ložiska a stroje, které Putin potřebuje pro válku, putují do Ruska ze Slovenska;Slovensko funguje jako zásobovací sklad pro ruskou armádu. Slovenští celníci pouštějí tisíce kusů zboží, které Rusové mohou využít k výrobě těžkých zbraní.
Celý svůj život zasvětil jazzu, překladům anglicky psané literatury a tomu, aby si nezadal s komunisty;Seriál Česká inteligence 20. století: Jeho generace schytala 20. století asi nejvíc ze všech. Pokud její členové potom, co se trochu rozkoukali, chtěli svobodně psát, tvořit a publikovat, měli k tomu vyměřené jenom tři jakž takž svobodné roky 1945 až 1948 a potom až období po roce 1989, kdy už byli často za vrcholem svých sil. Všechno, co dělali mezi tím, stálo a padalo s uměním kompromisu, jehož optimální míru bylo třeba stále znovu hledat. Kolik sil se tím zbytečně vyplýtvalo a kolik lidí zmrzačilo! Zároveň však osudy mluvčích této generace učí, jaké to tedy je, tvoří-li člověk za nepřátelských okolností, mocnějších, než je sám.
Nostalgie i nevinnost Rychlých šípů: Jak obstojí Foglarovy příběhy v dnešní době?;Když nakladatelství Albatros v půlce října uspořádalo autogramiádu k vydání sebraných a zrekonstruovaných příběhů Rychlých šípů Jaroslava Foglara, které kreslil Marko Čermák, nenašli jste mezi chlapci a děvčaty čekajícími na podpis nikoho pod čtyřicet. Přesto na Rychlých šípech pořád něco je. Něco, co táhne. Ale najít onu tajnou ingredienci, to není jen tak.
Playlist Deníku N: Aiko, Dukla, 58G a dalších 80 umělců, které z tuzemských komerčních rádií většinou neuslyšíte;Ačkoli české festivaly mají už řadu let stejné tuzemské headlinery, česká scéna je plná talentů. V playlistech domácích komerčních rádií přesto stále rotuje pouze zanedbatelné procento ze skutečného počtu zajímavých jmen tuzemských umělců. V playlistu Deníku N jich ale najdete hned osmdesát.
Přehledně: Co o Pavlovi říkají archivy, co říká on a co historici;Když předloni dnešní favorit prezidentské volby Petr Pavel umístil na svůj web svou dokumentaci z předlistopadových archivů, učinil tak proto, aby ji na něj v budoucnu nešlo „vytáhnout“. Přesto – nebo možná podle očekávání – se stala tématem předvolebního podzimu. Shrnujeme přehled hlavních informací, které lze vyčíst z archivů, způsob, jak je Pavel vysvětluje, i pohled historiků.
Proč ledovcům nestačí čerstvý sníh, jak je poškodil saharský písek a co přinese tání v Evropě;Na tání ledovců si zvykáme už více než sto let. Vědci ale při hodnocení letošní sezony varují před prudkým oteplováním a zrychlujícím se táním.
Pointa N: Zeman se pokusil zachovat jako politik. Myšlenka dobrá, provedení pokulhává;Prezident Miloš Zeman vetoval novelu rozpočtu, čímž vyvolal kritické hlasy uvnitř vládní koalice. Německý kancléř Olaf Scholz vyrazil na návštěvu Číny. Americký prezident Joe Biden před volbami varoval před ohrožením demokracie. A Filip Neusser skončí ve vedení Národní sportovní agentury.
Vývoj bojů (252. den): Vrtulníky na Ukrajině padají rychlým tempem, před raketami se nemají kam schovat;Mají vrtulníky v moderní válce ještě šanci? Z úřadu v okupovaném Chersonu zmizela ruská vlajka. Nevíme, co to znamená. Rusové útočí na několika místech, nejsilněji se prosazují u Vuhledaru. Co se stalo v sobotu v Sevastopolu. Zapojí se Lukašenko do války na Ukrajině přímo? Velmi pravděpodobně ne. Mapy dne – Vuhledar a Bachmut. Videa dne – obraz zkázy v Mariupolu. Detailní prohlídka ukořistěného T-90A.
„Obce měly připravené i čtyři lidi na klikání.“ O dotacích pro školy rozhodovala rychlost, systém se zhroutil;Obce kritizují ministerstvo pro místní rozvoj za způsob, jímž musely žádat o dotace pro své školy. Jednalo se o tzv. klikačku – kdo žádost odešle dříve, ten má větší šanci peníze získat. Systém nápor žadatelů nezvládl a hned po spuštění 1. listopadu spadl.
Zelenskyj strhl Putinovi masku, teď Rusko místo strachu vyvolává opovržení. S teroristickým státem vyjednávat nelze;S Ruskem nelze vyjednávat, i když by toho nyní Putin na Ukrajině rád dosáhl. Novinářka Ekaterina Kanakova ze zakázané stanice Echo Moskvy ve svém komentáři vysvětluje proč.
„Rozhodl jsem se skončit, ale bylo to brutální.“ Mladí popisují nebezpečí volně dostupné látky kratom;V obchodech, na internetu či v automatech je volně k dostání návyková látka kratom. Působí podobně jako opiáty, koupit si ji přitom mohou i děti. Deník N přináší výpovědi několika mladých lidí, kteří popisují mimo jiné i to, jak se závislostí bojovali. Ministerstvo zdravotnictví chce kratom zařadit na seznam návykových látek.
Rimini: Zpěvák Ulricha Seidla je tak příšerný, až je možná geniální;Film Ulricha Seidla Rimini, který právě vstupuje do českých kin, sleduje postavu rakouské popové hvězdy Richieho Brava. Smrt matky jej přivádí zpět z jeho adoptivního domova v Itálii do jeho pokoje v rodném Rakousku, kde Charlton Heston stále napíná bicepsy a Vinnetou je stále naživu.
Snížit podporu nezaměstnaným je „plivanec do louže“, kritizují Jurečkův plán ekonomové;Experti upozorňují, že lidem bez práce jde jen zlomek peněz z rozpočtu Jurečkova ministerstva. Když jim navíc stát podporu sníží, budou stejně čerpat jiné sociální dávky.
Blažek předložil novelu zákona o státních zástupcích. „Je to ještě horší než předtím,“ oponuje Stříž;Dlouho očekávaná novela zákona o státním zastupitelství narazila na kritiku. Vláda by měla mít i nadále možnost na návrh ministra spravedlnosti odvolat nejvyššího státního zástupce. Podle současného šéfa žalobců Igora Stříže je novela ministra Pavla Blažka (ODS) ještě horší než současný zákon, předlohu kritizují také další zástupci justice. Úplná shoda zatím není ani v koalici.
Je to celé úplně špatně. S Blažkem jsme měli shodu, pak se to změnilo o 180 stupňů, kritizuje Stříž ministrův návrh;Nejvyšší státní zástupce Igor Stříž kritizuje novelu zákona o státním zastupitelství, kterou koncem října předložil ministr spravedlnosti Pavel Blažek (ODS). Šéf žalobců tvrdí, že ještě v létě měli s ministrem na podobě úpravy shodu, Blažek ale podle něj předložil něco jiného. „Přes léto, kdy probíhaly politické debaty, se ten první a zásadní bod změnil o 180 stupňů,“ říká v rozhovoru s Deníkem N. Kritizuje i to, že podle Blažkovy novely by i nadále mohla šéfa žalobců odvolat vláda.
Čech z kauzy Safronov, kterého Putinův režim odsoudil na 22 let za špionáž pro Česko, radí ministerstvu obrany;Jedním z poradců na ministerstvu obrany je bývalý novinář Martin Laryš. Ten figuroval v kauze Ivana Safronova, který v Rusku dostal 22 let za údajnou vlastizradu. Právě Laryšovi měl podle obžaloby předávat prý utajované informace.
Zemanovo veto je mstou za osekání jeho peněz, zní z koalice. Daně zaměstnancům nechtějí zvyšovat ani Piráti;Prezident Miloš Zeman vetoval novelu rozpočtu na letošní rok, který počítá se schodkem ve výši 375 miliard korun. Zeman svůj krok odůvodnil daňovou strategií vlády. Vadí mu, že kabinet nepřistoupil k opětovnému zavedení superhrubé mzdy. Tu poslanci zrušili před dvěma lety, krok reálně vedl k výraznému snížení daně z příjmů.
Jaz: Kam na hrad;Pokud máte připomínku nebo jste našli chybu, napište na editori@denikn.cz.
Studio N: Klima předbíhá i ty nejčernější předpovědi;Vědci poslali politikům jasný vzkaz: Klimatické dohody nefungují, závislosti na fosilních palivech se nám nedaří zbavit a planeta je v ještě horším stavu, než si myslíme. Filip Titlbach mluví ve Studiu N s vědeckým redaktorem Petrem Koubským.
Německý vztah k Číně zvedá mnohá evropská obočí. Scholz letí pod palbou kritiky do Pekingu;Německý kancléř Olaf Scholz odlétá na návštěvu Pekingu. Nejenže bude prvním lídrem členské země Evropské unie, který tak učiní od začátku pandemie covidu-19 i znovuzvolení Si Ťin-pchinga do čela komunistické strany na nezvyklé třetí funkční období. Rovněž do Číny cestuje v době, kdy čelí kritice mimo jiné za odprodej velkého podílu v největším německém přístavu čínské firmě. Současně také možná vysílá signál o tom, že Německo si jde v čínské politice vlastní cestou.
